image_name,target
ISIC_2347766,0.5133385
ISIC_2348669,0.16608156
ISIC_2349169,0.3776198
ISIC_2349239,0.378137
ISIC_2349311,0.41444302
ISIC_2349724,0.28981557
ISIC_2350497,0.16387285
ISIC_2352123,0.39143336
ISIC_2353094,0.19044572
ISIC_2354916,0.19751479
ISIC_2356070,0.1649625
ISIC_2359511,0.62316823
ISIC_2360451,0.075945556
ISIC_2360513,0.2032181
ISIC_2361309,0.24379085
ISIC_2362115,0.13824451
ISIC_2365320,0.19081393
ISIC_2366902,0.24360593
ISIC_2367363,0.1360134
ISIC_2367894,0.14753604
ISIC_2368565,0.6449709
ISIC_2370537,0.26942873
ISIC_2370544,0.11096567
ISIC_2371211,0.16539215
ISIC_2372762,0.6075839
ISIC_2373942,0.3546662
ISIC_2374074,0.823055
ISIC_2374969,0.34270337
ISIC_2374998,0.06383495
ISIC_2375697,0.085070245
ISIC_2376329,0.23975044
ISIC_2377475,0.16830152
ISIC_2377844,0.10267078
ISIC_2378774,0.22474553
ISIC_2378781,0.36642018
ISIC_2379321,0.15125385
ISIC_2380074,0.1057981
ISIC_2380257,0.32721606
ISIC_2382043,0.6394866
ISIC_2382142,0.38703406
ISIC_2382612,0.54326224
ISIC_2382928,0.60868824
ISIC_2382937,0.6347187
ISIC_2385082,0.18712883
ISIC_2385269,0.120163135
ISIC_2385371,0.75906324
ISIC_2387464,0.13224746
ISIC_2387801,0.23753795
ISIC_2388019,0.14354378
ISIC_2389201,0.18840723
ISIC_2389605,0.15592274
ISIC_2391447,0.16689226
ISIC_2392314,0.05811309
ISIC_2392880,0.6569077
ISIC_2393711,0.44844687
ISIC_2394570,0.17596368
ISIC_2394733,0.1298918
ISIC_2394875,0.45348266
ISIC_2395136,0.17288847
ISIC_2397085,0.21331419
ISIC_2398530,0.36039457
ISIC_2399575,0.23915213
ISIC_2400133,0.1437542
ISIC_2400256,0.4897872
ISIC_2401138,0.19877212
ISIC_2402484,0.18918282
ISIC_2402989,0.7004271
ISIC_2403393,0.08290189
ISIC_2404127,0.3641073
ISIC_2404209,0.25858974
ISIC_2405568,0.13438426
ISIC_2406564,0.13037723
ISIC_2406681,0.6433708
ISIC_2408338,0.09884856
ISIC_2409179,0.36203897
ISIC_2414610,0.20672476
ISIC_2414637,0.26425055
ISIC_2414770,0.11609693
ISIC_2415304,0.24579795
ISIC_2415429,0.09918402
ISIC_2415441,0.16502063
ISIC_2416262,0.34706447
ISIC_2416534,0.42842177
ISIC_2417746,0.41957068
ISIC_2417927,0.6193194
ISIC_2417982,0.16781637
ISIC_2418299,0.45889252
ISIC_2420755,0.54508454
ISIC_2421248,0.5089054
ISIC_2422421,0.93121094
ISIC_2423944,0.113324225
ISIC_2425720,0.16400269
ISIC_2426423,0.51067215
ISIC_2427838,0.10774083
ISIC_2428361,0.38155833
ISIC_2428652,0.5516698
ISIC_2428691,0.7819548
ISIC_2430330,0.2636216
ISIC_2430724,0.085448
ISIC_2431843,0.104835846
ISIC_2431958,0.8241
ISIC_2433578,0.5927078
ISIC_2434588,0.8928226
ISIC_2434912,0.50757694
ISIC_2435805,0.1114735
ISIC_2437222,0.32629678
ISIC_2438069,0.6285412
ISIC_2438481,0.50374025
ISIC_2439227,0.1236613
ISIC_2443021,0.1279569
ISIC_2443172,0.16904886
ISIC_2447694,0.23417424
ISIC_2447802,0.30272385
ISIC_2453019,0.1692363
ISIC_2453607,0.16021183
ISIC_2454082,0.11492533
ISIC_2454187,0.1343115
ISIC_2455226,0.23119283
ISIC_2455435,0.45100823
ISIC_2457108,0.81129473
ISIC_2457967,0.16298169
ISIC_2458215,0.14333883
ISIC_2460791,0.7741454
ISIC_2461537,0.27900842
ISIC_2461994,0.42404607
ISIC_2462762,0.54450387
ISIC_2463217,0.58861095
ISIC_2463262,0.35146663
ISIC_2464369,0.47062266
ISIC_2466179,0.40615565
ISIC_2466641,0.36281744
ISIC_2467634,0.098729536
ISIC_2467705,0.15995914
ISIC_2467713,0.14200953
ISIC_2467742,0.22436237
ISIC_2467985,0.3076443
ISIC_2468035,0.09571857
ISIC_2468915,0.13571563
ISIC_2469321,0.3127934
ISIC_2472358,0.18317549
ISIC_2474708,0.7938709
ISIC_2476534,0.43673733
ISIC_2476859,0.3506495
ISIC_2477987,0.16403276
ISIC_2478371,0.20606548
ISIC_2478446,0.54851377
ISIC_2479848,0.8127803
ISIC_2480284,0.18267228
ISIC_2481708,0.15308724
ISIC_2481946,0.9747046
ISIC_2481958,0.093246624
ISIC_2482144,0.06332868
ISIC_2483982,0.32517877
ISIC_2484115,0.16883254
ISIC_2484178,0.31796667
ISIC_2484203,0.102708675
ISIC_2485658,0.1414141
ISIC_2485868,0.9325087
ISIC_2486570,0.23631299
ISIC_2486646,0.3717237
ISIC_2486784,0.75233984
ISIC_2487693,0.08985678
ISIC_2488474,0.1624308
ISIC_2488804,0.19166915
ISIC_2489071,0.15648594
ISIC_2490163,0.108902104
ISIC_2490327,0.6542087
ISIC_2491883,0.5408771
ISIC_2493881,0.5590635
ISIC_2495255,0.7588028
ISIC_2495802,0.54946536
ISIC_2497011,0.1310296
ISIC_2497422,0.36027694
ISIC_2498361,0.13848194
ISIC_2498534,0.12731795
ISIC_2498620,0.4740713
ISIC_2499041,0.083753325
ISIC_2501615,0.15099348
ISIC_2501699,0.65164256
ISIC_2503360,0.16442873
ISIC_2504419,0.49522287
ISIC_2504778,0.08525222
ISIC_2505832,0.3298035
ISIC_2506654,0.16247196
ISIC_2507875,0.16196427
ISIC_2509316,0.2543272
ISIC_2510291,0.35731632
ISIC_2512303,0.8224839
ISIC_2512550,0.43438372
ISIC_2512613,0.13766968
ISIC_2513195,0.2520971
ISIC_2513408,0.24104056
ISIC_2515419,0.42817846
ISIC_2516818,0.1821702
ISIC_2516903,0.20993404
ISIC_2518102,0.2086263
ISIC_2518681,0.15820117
ISIC_2519003,0.5903614
ISIC_2519009,0.19040823
ISIC_2521670,0.4375571
ISIC_2521951,0.20941982
ISIC_2522121,0.1714765
ISIC_2522990,0.27442527
ISIC_2523154,0.16259505
ISIC_2524304,0.30192253
ISIC_2525897,0.78168947
ISIC_2528358,0.3393481
ISIC_2529965,0.10632525
ISIC_2530380,0.4420604
ISIC_2530544,0.16530763
ISIC_2530646,0.16817139
ISIC_2530832,0.15065457
ISIC_2531776,0.5621796
ISIC_2531927,0.11068851
ISIC_2532737,0.15333594
ISIC_2535069,0.38039955
ISIC_2535128,0.1139397
ISIC_2538799,0.4414898
ISIC_2539351,0.91438913
ISIC_2539633,0.16032301
ISIC_2539805,0.18667258
ISIC_2542440,0.84559375
ISIC_2543097,0.20975588
ISIC_2543386,0.5388277
ISIC_2544347,0.4472084
ISIC_2545971,0.38067198
ISIC_2547752,0.14470744
ISIC_2548780,0.5219933
ISIC_2550073,0.39687905
ISIC_2550217,0.49637532
ISIC_2550632,0.30359486
ISIC_2550946,0.7897534
ISIC_2550997,0.21523789
ISIC_2551086,0.10697496
ISIC_2551089,0.691748
ISIC_2551111,0.29404134
ISIC_2552055,0.14743634
ISIC_2552351,0.36629358
ISIC_2552770,0.3056592
ISIC_2554668,0.07372697
ISIC_2556450,0.16898322
ISIC_2559237,0.29618657
ISIC_2560699,0.97817284
ISIC_2561895,0.53225106
ISIC_2561898,0.1701655
ISIC_2563545,0.35201013
ISIC_2563680,0.6301884
ISIC_2566474,0.21166879
ISIC_2566780,0.65070844
ISIC_2567217,0.31101376
ISIC_2567231,0.15267159
ISIC_2567239,0.15265447
ISIC_2568399,0.2727677
ISIC_2568903,0.9903105
ISIC_2568954,0.18759716
ISIC_2569869,0.15290214
ISIC_2569931,0.57077223
ISIC_2570280,0.13962232
ISIC_2570815,0.08979827
ISIC_2571600,0.18657528
ISIC_2572301,0.34055668
ISIC_2573270,0.4554475
ISIC_2573713,0.18810438
ISIC_2574347,0.21490005
ISIC_2574545,0.1098306
ISIC_2574854,0.1424421
ISIC_2575740,0.1517105
ISIC_2576499,0.6189161
ISIC_2577765,0.20665297
ISIC_2577849,0.60956126
ISIC_2578191,0.3182385
ISIC_2578562,0.3352611
ISIC_2581544,0.34004703
ISIC_2582580,0.13179018
ISIC_2582691,0.8353955
ISIC_2582869,0.17657395
ISIC_2586009,0.27350733
ISIC_2586249,0.18474518
ISIC_2588457,0.1866075
ISIC_2588690,0.38417894
ISIC_2588932,0.87101436
ISIC_2589886,0.2905082
ISIC_2591032,0.12944044
ISIC_2591086,0.17147893
ISIC_2591810,0.92115563
ISIC_2594538,0.2162355
ISIC_2594596,0.92352283
ISIC_2595762,0.37588248
ISIC_2596120,0.1387908
ISIC_2596360,0.4707692
ISIC_2598603,0.2466961
ISIC_2599282,0.25586298
ISIC_2600282,0.2907869
ISIC_2600298,0.7427937
ISIC_2600465,0.20666455
ISIC_2600649,0.30437252
ISIC_2600849,0.057098866
ISIC_2601658,0.26241213
ISIC_2601827,0.62354964
ISIC_2603428,0.88153744
ISIC_2604426,0.08062933
ISIC_2605953,0.17345583
ISIC_2606454,0.31335688
ISIC_2607622,0.7048081
ISIC_2607761,0.1649461
ISIC_2609978,0.5149496
ISIC_2610536,0.8367084
ISIC_2610835,0.26301414
ISIC_2611114,0.116915554
ISIC_2611496,0.14507325
ISIC_2613083,0.25843483
ISIC_2613108,0.11983006
ISIC_2613282,0.74918836
ISIC_2613344,0.14379686
ISIC_2613780,0.17192599
ISIC_2613789,0.057958193
ISIC_2613930,0.5639229
ISIC_2615257,0.15047726
ISIC_2615668,0.31426522
ISIC_2615759,0.7858067
ISIC_2616322,0.08673381
ISIC_2618851,0.11791255
ISIC_2621151,0.3403332
ISIC_2621695,0.13983652
ISIC_2622879,0.10306894
ISIC_2623074,0.11814165
ISIC_2623187,0.15771261
ISIC_2625601,0.21486229
ISIC_2626522,0.26498592
ISIC_2629586,0.1367691
ISIC_2630389,0.3990147
ISIC_2630515,0.18695047
ISIC_2631078,0.8661571
ISIC_2632592,0.2027655
ISIC_2632644,0.3355266
ISIC_2634029,0.4062291
ISIC_2635420,0.41187176
ISIC_2635638,0.12514524
ISIC_2635909,0.7395907
ISIC_2636640,0.19130649
ISIC_2639201,0.089004524
ISIC_2640176,0.14274172
ISIC_2640777,0.36517197
ISIC_2642228,0.112461306
ISIC_2644793,0.11731305
ISIC_2645900,0.26802564
ISIC_2646237,0.30412415
ISIC_2647353,0.124229394
ISIC_2647881,0.75044346
ISIC_2649036,0.28189483
ISIC_2650588,0.5756393
ISIC_2650966,0.11567291
ISIC_2651134,0.119058065
ISIC_2651324,0.14010695
ISIC_2651405,0.12902102
ISIC_2653979,0.2664089
ISIC_2656229,0.3286879
ISIC_2657227,0.16082208
ISIC_2657760,0.20545779
ISIC_2659436,0.12201115
ISIC_2660824,0.15744571
ISIC_2661607,0.2907812
ISIC_2662261,0.25637582
ISIC_2664224,0.21050972
ISIC_2665667,0.9395675
ISIC_2667536,0.5138605
ISIC_2669216,0.14712283
ISIC_2670221,0.55186015
ISIC_2671409,0.6570332
ISIC_2672734,0.57690996
ISIC_2672880,0.16071106
ISIC_2673001,0.8646385
ISIC_2674316,0.16931781
ISIC_2674741,0.3107819
ISIC_2675336,0.17946707
ISIC_2676053,0.14396116
ISIC_2680392,0.13731553
ISIC_2680409,0.48961636
ISIC_2683058,0.83201903
ISIC_2684502,0.45452088
ISIC_2684650,0.6470035
ISIC_2686371,0.43253407
ISIC_2688468,0.3384752
ISIC_2688499,0.41732678
ISIC_2689674,0.1312198
ISIC_2690375,0.378821
ISIC_2690862,0.1498415
ISIC_2691534,0.2521393
ISIC_2692722,0.24849398
ISIC_2693087,0.13113631
ISIC_2693128,0.120331265
ISIC_2694332,0.6261988
ISIC_2695358,0.20796612
ISIC_2695905,0.45927542
ISIC_2698346,0.079899855
ISIC_2698764,0.54240805
ISIC_2700394,0.47470254
ISIC_2701388,0.096560895
ISIC_2701399,0.28848118
ISIC_2702465,0.21026345
ISIC_2702974,0.47703087
ISIC_2703646,0.1891131
ISIC_2704199,0.5001876
ISIC_2705044,0.22785865
ISIC_2707719,0.80055165
ISIC_2709532,0.79092336
ISIC_2713090,0.117156416
ISIC_2713319,0.119830534
ISIC_2713862,0.27039933
ISIC_2715548,0.3107577
ISIC_2717613,0.6958824
ISIC_2719637,0.23681055
ISIC_2719899,0.17263113
ISIC_2720185,0.27788022
ISIC_2720307,0.71209097
ISIC_2722040,0.12132503
ISIC_2722327,0.12276298
ISIC_2722675,0.39619738
ISIC_2722886,0.50570196
ISIC_2722983,0.10446994
ISIC_2725695,0.80968994
ISIC_2726427,0.6001788
ISIC_2727522,0.25944734
ISIC_2729776,0.6447342
ISIC_2729796,0.66718185
ISIC_2730156,0.54998934
ISIC_2730923,0.3080615
ISIC_2731715,0.191052
ISIC_2731928,0.13720842
ISIC_2732174,0.08066757
ISIC_2732410,0.14124042
ISIC_2732844,0.29287812
ISIC_2733360,0.09237858
ISIC_2734107,0.06995287
ISIC_2735323,0.18540654
ISIC_2735640,0.5825477
ISIC_2736438,0.12668422
ISIC_2737135,0.13224044
ISIC_2740259,0.92573553
ISIC_2740732,0.12682651
ISIC_2740978,0.7248882
ISIC_2742109,0.09674414
ISIC_2742701,0.45624092
ISIC_2743059,0.20172416
ISIC_2743397,0.50650865
ISIC_2743801,0.76532984
ISIC_2744942,0.1448036
ISIC_2744963,0.35207042
ISIC_2745184,0.10011271
ISIC_2746899,0.1813851
ISIC_2751389,0.12527312
ISIC_2751925,0.1972626
ISIC_2753638,0.18287107
ISIC_2756299,0.15106992
ISIC_2757628,0.14369577
ISIC_2757879,0.5983498
ISIC_2758441,0.22902161
ISIC_2759341,0.39067492
ISIC_2760625,0.73948354
ISIC_2761222,0.45858613
ISIC_2762381,0.7583164
ISIC_2762655,0.19121139
ISIC_2762755,0.1375674
ISIC_2764446,0.56047577
ISIC_2765345,0.6608328
ISIC_2765677,0.22072516
ISIC_2766032,0.24167517
ISIC_2766590,0.9104846
ISIC_2768407,0.18843403
ISIC_2768840,0.13595933
ISIC_2769811,0.5369694
ISIC_2770298,0.14243929
ISIC_2771030,0.54979795
ISIC_2775262,0.8348357
ISIC_2775569,0.6650556
ISIC_2779036,0.83908904
ISIC_2780480,0.668723
ISIC_2780505,0.09712844
ISIC_2781230,0.14161137
ISIC_2781714,0.41760233
ISIC_2782439,0.36708823
ISIC_2783061,0.31313786
ISIC_2783585,0.13873608
ISIC_2783710,0.1543685
ISIC_2784408,0.42561212
ISIC_2785646,0.3491317
ISIC_2785814,0.19078912
ISIC_2785976,0.21685296
ISIC_2786319,0.47980186
ISIC_2788245,0.29840985
ISIC_2789714,0.5326639
ISIC_2791655,0.130309
ISIC_2793133,0.24363224
ISIC_2793703,0.29798004
ISIC_2797372,0.21580487
ISIC_2799021,0.14886427
ISIC_2799268,0.11301108
ISIC_2801139,0.92310137
ISIC_2802301,0.21014349
ISIC_2802346,0.26241267
ISIC_2802408,0.55828166
ISIC_2803179,0.53469086
ISIC_2803506,0.34077314
ISIC_2804825,0.68192464
ISIC_2806461,0.6540521
ISIC_2806463,0.29825842
ISIC_2807001,0.16843855
ISIC_2807040,0.2313122
ISIC_2807921,0.13905911
ISIC_2808393,0.21942459
ISIC_2808964,0.13741939
ISIC_2809430,0.2215799
ISIC_2810153,0.14228714
ISIC_2811093,0.20921764
ISIC_2811687,0.13332102
ISIC_2811919,0.314469
ISIC_2812284,0.44263735
ISIC_2813459,0.14249586
ISIC_2814272,0.3386207
ISIC_2816050,0.07604125
ISIC_2816092,0.039904784
ISIC_2817101,0.24067546
ISIC_2817197,0.2334301
ISIC_2817832,0.1420018
ISIC_2818153,0.17873357
ISIC_2819480,0.10615623
ISIC_2821487,0.096488625
ISIC_2822174,0.9085914
ISIC_2822416,0.08005806
ISIC_2822889,0.23650846
ISIC_2823266,0.692466
ISIC_2823299,0.1773448
ISIC_2824061,0.700491
ISIC_2824480,0.5341546
ISIC_2824922,0.7279701
ISIC_2826192,0.24857058
ISIC_2827942,0.5014056
ISIC_2828156,0.99277776
ISIC_2828811,0.22697696
ISIC_2829040,0.82869023
ISIC_2829089,0.22707663
ISIC_2832441,0.13912961
ISIC_2832532,0.17673686
ISIC_2834420,0.38072166
ISIC_2835116,0.24857533
ISIC_2837857,0.1558559
ISIC_2838169,0.14144985
ISIC_2838180,0.099159755
ISIC_2839742,0.992353
ISIC_2840019,0.7885365
ISIC_2841788,0.81036174
ISIC_2844227,0.12086646
ISIC_2844792,0.3533846
ISIC_2845014,0.32720625
ISIC_2845028,0.12948912
ISIC_2848326,0.46252617
ISIC_2849601,0.3004443
ISIC_2852457,0.35523492
ISIC_2853193,0.5507804
ISIC_2855421,0.2491404
ISIC_2855923,0.08469319
ISIC_2858057,0.5024243
ISIC_2860159,0.13976823
ISIC_2861073,0.11853
ISIC_2861615,0.17462683
ISIC_2862111,0.15735626
ISIC_2862576,0.5955471
ISIC_2864571,0.50456554
ISIC_2864786,0.7331278
ISIC_2865092,0.36819988
ISIC_2866348,0.16233106
ISIC_2866924,0.14036891
ISIC_2867827,0.18756254
ISIC_2869298,0.16138196
ISIC_2869500,0.23473899
ISIC_2870598,0.12925479
ISIC_2871866,0.43996325
ISIC_2875804,0.06968993
ISIC_2879103,0.5435323
ISIC_2879319,0.2026807
ISIC_2879870,0.21653777
ISIC_2880938,0.88818735
ISIC_2881137,0.15707049
ISIC_2882183,0.5571892
ISIC_2882715,0.15575835
ISIC_2882963,0.3888705
ISIC_2883463,0.8969247
ISIC_2883756,0.429061
ISIC_2884058,0.64567447
ISIC_2885348,0.09551189
ISIC_2885577,0.13385856
ISIC_2885718,0.7644179
ISIC_2885741,0.34344146
ISIC_2886991,0.19220068
ISIC_2887299,0.7715507
ISIC_2887604,0.113994054
ISIC_2889328,0.08053825
ISIC_2890008,0.17861365
ISIC_2890538,0.12833747
ISIC_2893689,0.06444753
ISIC_2893969,0.20865405
ISIC_2894619,0.10569697
ISIC_2897386,0.23036695
ISIC_2898876,0.14650849
ISIC_2899485,0.18683678
ISIC_2900065,0.43750575
ISIC_2900150,0.96870047
ISIC_2901036,0.6495333
ISIC_2901070,0.100451425
ISIC_2906353,0.15762481
ISIC_2906357,0.19693288
ISIC_2906649,0.10929356
ISIC_2907414,0.7188067
ISIC_2908210,0.7420596
ISIC_2909250,0.12811829
ISIC_2909338,0.406266
ISIC_2909747,0.14974236
ISIC_2910374,0.3972536
ISIC_2911033,0.15825978
ISIC_2911378,0.25421333
ISIC_2912359,0.13599993
ISIC_2912524,0.08939697
ISIC_2913511,0.06216454
ISIC_2914164,0.6648198
ISIC_2914431,0.47100702
ISIC_2914650,0.7037774
ISIC_2919248,0.23988684
ISIC_2922356,0.045952577
ISIC_2922450,0.8098965
ISIC_2922688,0.21126024
ISIC_2922876,0.3452855
ISIC_2924876,0.12444977
ISIC_2926599,0.10437697
ISIC_2927268,0.23095241
ISIC_2928166,0.13432425
ISIC_2928329,0.4019202
ISIC_2929442,0.24141903
ISIC_2930982,0.5722605
ISIC_2931955,0.7291631
ISIC_2933054,0.08539678
ISIC_2939230,0.1278209
ISIC_2939559,0.7694953
ISIC_2939632,0.8740774
ISIC_2940341,0.70249426
ISIC_2941121,0.1338788
ISIC_2941506,0.10833739
ISIC_2944324,0.24303518
ISIC_2944785,0.12875988
ISIC_2945698,0.17294064
ISIC_2945726,0.2618292
ISIC_2946293,0.16789964
ISIC_2946358,0.14208992
ISIC_2947373,0.24626096
ISIC_2948729,0.22551052
ISIC_2950913,0.44099706
ISIC_2951472,0.63185394
ISIC_2952110,0.49404275
ISIC_2953931,0.27948102
ISIC_2954205,0.40399373
ISIC_2954422,0.78503335
ISIC_2954737,0.55864406
ISIC_2955552,0.4215167
ISIC_2958724,0.90309954
ISIC_2960792,0.17701076
ISIC_2961790,0.47060236
ISIC_2961837,0.12281045
ISIC_2962245,0.26065847
ISIC_2964421,0.12310592
ISIC_2964511,0.05999192
ISIC_2964600,0.17639922
ISIC_2966319,0.2315016
ISIC_2966600,0.38222355
ISIC_2968104,0.12445549
ISIC_2968365,0.28769094
ISIC_2968715,0.91224277
ISIC_2970268,0.18442214
ISIC_2970783,0.27957135
ISIC_2972178,0.13069075
ISIC_2973598,0.2832492
ISIC_2973910,0.13910347
ISIC_2974420,0.48675638
ISIC_2976697,0.34242895
ISIC_2976936,0.7410503
ISIC_2979177,0.9284798
ISIC_2979296,0.18853752
ISIC_2982140,0.42849267
ISIC_2985099,0.18974249
ISIC_2987555,0.13784108
ISIC_2988031,0.23666725
ISIC_2988842,0.32026708
ISIC_2989863,0.48619738
ISIC_2990790,0.76875526
ISIC_2990982,0.38771725
ISIC_2992298,0.4002238
ISIC_2994593,0.11108151
ISIC_2995410,0.9308244
ISIC_2995868,0.82612276
ISIC_2996554,0.16545738
ISIC_2997653,0.2597546
ISIC_2999870,0.40651184
ISIC_3000694,0.16833667
ISIC_3001010,0.11413561
ISIC_3001416,0.2397538
ISIC_3001939,0.15512781
ISIC_3003131,0.40654835
ISIC_3004197,0.11693516
ISIC_3004536,0.8166988
ISIC_3006001,0.2568345
ISIC_3006353,0.09289992
ISIC_3006985,0.33334494
ISIC_3009035,0.94176185
ISIC_3010124,0.1277519
ISIC_3010492,0.29534838
ISIC_3013153,0.21469721
ISIC_3016106,0.51503974
ISIC_3016243,0.7474685
ISIC_3016409,0.49848688
ISIC_3017624,0.2588015
ISIC_3017944,0.3796035
ISIC_3018548,0.117834635
ISIC_3018869,0.3754409
ISIC_3019231,0.3515573
ISIC_3019849,0.33592534
ISIC_3021712,0.4996806
ISIC_3024297,0.8965168
ISIC_3025125,0.19025049
ISIC_3025179,0.24741897
ISIC_3025776,0.6568379
ISIC_3026294,0.15801279
ISIC_3026301,0.5797261
ISIC_3029757,0.13287723
ISIC_3031742,0.29219922
ISIC_3034071,0.076748215
ISIC_3034194,0.13043858
ISIC_3034496,0.5434739
ISIC_3034590,0.38403657
ISIC_3034634,0.31396016
ISIC_3035013,0.30786783
ISIC_3035671,0.55145806
ISIC_3035934,0.13969706
ISIC_3036806,0.4439271
ISIC_3038801,0.13382626
ISIC_3040215,0.28107974
ISIC_3046579,0.39623693
ISIC_3046977,0.120328195
ISIC_3048391,0.16823727
ISIC_3048601,0.44642392
ISIC_3049863,0.12683724
ISIC_3050025,0.11600837
ISIC_3050241,0.76055586
ISIC_3050256,0.14251097
ISIC_3050591,0.34916127
ISIC_3050726,0.41013804
ISIC_3051087,0.28114915
ISIC_3051428,0.13780905
ISIC_3052742,0.33405584
ISIC_3053615,0.51383984
ISIC_3054208,0.23363988
ISIC_3055086,0.150058
ISIC_3056153,0.9006835
ISIC_3056816,0.18402052
ISIC_3056827,0.08468269
ISIC_3057291,0.2030277
ISIC_3057622,0.20836776
ISIC_3059224,0.44014046
ISIC_3059916,0.62774277
ISIC_3060142,0.07952421
ISIC_3060292,0.2642315
ISIC_3061295,0.07148324
ISIC_3061715,0.637461
ISIC_3061920,0.39655754
ISIC_3063951,0.095964655
ISIC_3064913,0.75197554
ISIC_3065173,0.5945311
ISIC_3066210,0.14982066
ISIC_3067112,0.16747388
ISIC_3069602,0.9267608
ISIC_3073305,0.36823404
ISIC_3073626,0.42236453
ISIC_3073822,0.39936802
ISIC_3075041,0.46427765
ISIC_3077337,0.57558656
ISIC_3077737,0.17309286
ISIC_3078390,0.19495457
ISIC_3078669,0.74384475
ISIC_3078876,0.43628332
ISIC_3080264,0.14364183
ISIC_3080291,0.17644337
ISIC_3080994,0.29114354
ISIC_3081722,0.8034673
ISIC_3082434,0.23638278
ISIC_3082829,0.43164924
ISIC_3083302,0.16338862
ISIC_3084021,0.29755822
ISIC_3085039,0.5443039
ISIC_3086004,0.3728353
ISIC_3086392,0.6726585
ISIC_3086566,0.28352556
ISIC_3086993,0.4752709
ISIC_3088239,0.25109366
ISIC_3089241,0.12612107
ISIC_3090818,0.29745373
ISIC_3091500,0.49988496
ISIC_3091594,0.31915426
ISIC_3091968,0.116933554
ISIC_3091975,0.37504247
ISIC_3092993,0.36556685
ISIC_3093141,0.13131075
ISIC_3096116,0.160781
ISIC_3097494,0.69794756
ISIC_3100039,0.29261634
ISIC_3100274,0.18550308
ISIC_3100359,0.18846855
ISIC_3100379,0.21031012
ISIC_3100433,0.19054802
ISIC_3100513,0.09523645
ISIC_3101113,0.9084035
ISIC_3101558,0.25396103
ISIC_3105094,0.22862382
ISIC_3105463,0.9068202
ISIC_3105863,0.22221999
ISIC_3106083,0.21563914
ISIC_3109975,0.091650814
ISIC_3111332,0.13017915
ISIC_3112707,0.29217985
ISIC_3113447,0.20151798
ISIC_3114484,0.43190217
ISIC_3115114,0.25442663
ISIC_3115397,0.7896259
ISIC_3115713,0.26773843
ISIC_3116793,0.26675707
ISIC_3117522,0.2677568
ISIC_3118476,0.75545007
ISIC_3119515,0.45322973
ISIC_3125596,0.25578853
ISIC_3127583,0.31003875
ISIC_3127993,0.15286045
ISIC_3129234,0.15233327
ISIC_3130286,0.66410977
ISIC_3130826,0.9546185
ISIC_3133510,0.19455513
ISIC_3135659,0.15901452
ISIC_3135797,0.117461726
ISIC_3136416,0.1854082
ISIC_3136517,0.07913208
ISIC_3137228,0.15929896
ISIC_3138826,0.10003528
ISIC_3139801,0.22974387
ISIC_3140781,0.08053709
ISIC_3140894,0.78019035
ISIC_3143496,0.20892371
ISIC_3143811,0.3301019
ISIC_3144013,0.526069
ISIC_3144497,0.11397098
ISIC_3147141,0.5228629
ISIC_3148766,0.15835412
ISIC_3149300,0.18249871
ISIC_3150364,0.5167114
ISIC_3150831,0.29135174
ISIC_3151136,0.18633924
ISIC_3151787,0.16131641
ISIC_3152647,0.13212536
ISIC_3152679,0.13740902
ISIC_3156629,0.12266217
ISIC_3156673,0.5787119
ISIC_3157196,0.33628958
ISIC_3157212,0.103355095
ISIC_3157966,0.09093971
ISIC_3158528,0.7006967
ISIC_3159265,0.9001333
ISIC_3160330,0.18429364
ISIC_3160366,0.40644416
ISIC_3161587,0.17091747
ISIC_3162378,0.46463898
ISIC_3162471,0.0902065
ISIC_3162606,0.12154206
ISIC_3163483,0.20831887
ISIC_3164325,0.13985433
ISIC_3164346,0.20190337
ISIC_3164996,0.13951862
ISIC_3165142,0.11397835
ISIC_3166213,0.3692293
ISIC_3166913,0.13052765
ISIC_3169364,0.09725597
ISIC_3169421,0.721114
ISIC_3169710,0.13984607
ISIC_3169779,0.51319206
ISIC_3170107,0.35411578
ISIC_3170352,0.5999754
ISIC_3171000,0.40279198
ISIC_3172378,0.09872573
ISIC_3173748,0.24964121
ISIC_3174508,0.34833458
ISIC_3174659,0.21024117
ISIC_3174720,0.120054916
ISIC_3174785,0.20281158
ISIC_3176675,0.10911092
ISIC_3177052,0.12106065
ISIC_3177069,0.20715699
ISIC_3177698,0.10575905
ISIC_3178144,0.1735318
ISIC_3178424,0.1327091
ISIC_3178543,0.74400795
ISIC_3182083,0.3078846
ISIC_3182255,0.22115138
ISIC_3182801,0.72832537
ISIC_3183568,0.32824233
ISIC_3187460,0.34226164
ISIC_3187793,0.14120692
ISIC_3188729,0.42990583
ISIC_3189157,0.13753274
ISIC_3191573,0.1501367
ISIC_3191607,0.20930587
ISIC_3192101,0.40215236
ISIC_3192643,0.54781747
ISIC_3192921,0.30267665
ISIC_3193225,0.10118807
ISIC_3193920,0.13909887
ISIC_3194283,0.18573418
ISIC_3196004,0.15443157
ISIC_3197088,0.6496471
ISIC_3197746,0.19229661
ISIC_3197993,0.76309234
ISIC_3198399,0.12918402
ISIC_3199911,0.29221717
ISIC_3201901,0.24144761
ISIC_3202345,0.15358944
ISIC_3203927,0.5138944
ISIC_3204260,0.22627732
ISIC_3205427,0.13958257
ISIC_3205459,0.11170755
ISIC_3205782,0.32632875
ISIC_3206928,0.35720247
ISIC_3207205,0.13106802
